order_id,category,sub_category,region,season,sale_price,cost_price,units_sold,inventory_days,discount_pct,revenue,cogs,profit,profit_margin_pct,inventory_status,profit_status
1494,Sports,Outdoor Gear,North,Autumn,973.69,652.36,166,57.0,0.11,143852.96,108291.76,35561.2,24.72,Fast Moving,Profit
1495,Food & Beverage,Snacks,South,Autumn,363.37,207.66,114,44.0,0.15,35210.55,23673.24,11537.31,32.77,Fast Moving,Profit
1496,Sports,Apparel,West,Winter,1210.62,695.87,167,40.0,0.29,143543.21,116210.29,27332.92,19.04,Fast Moving,Profit
1497,Food & Beverage,Packaged Foods,East,Winter,963.64,693.98,192,10.0,0.1,166516.99,133244.16,33272.83,19.98,Fast Moving,Profit
1498,Furniture,Tables,East,Spring,1813.16,1421.53,14,116.0,0.27,18530.5,19901.42,-1370.92,-7.4,Slow Moving,Loss
1499,Sports,Outdoor Gear,North,Spring,507.99,368.18,96,25.0,0.18,39988.97,35345.28,4643.69,11.61,Fast Moving,Profit
1500,Sports,Apparel,East,Summer,73.9,52.29,44,34.0,0.02,3186.57,2300.76,885.81,27.8,Fast Moving,Profit
1501,Furniture,Shelving,South,Winter,1199.84,775.05,162,83.0,0.15,194374.08,125558.1,68815.98,35.4,Slow Moving,Profit
1502,Clothing,Womens Wear,North,Spring,1932.45,1336.57,136,30.0,0.28,189225.5,181773.52,7451.98,3.94,Fast Moving,Profit
1503,Clothing,Footwear,East,Summer,78.24,57.19,141,36.0,0.2,8825.47,8063.79,761.68,8.63,Fast Moving,Profit
1504,Sports,Gym Equipment,East,Winter,1236.38,1019.34,26,60.0,0.1,28931.29,26502.84,2428.45,8.39,Fast Moving,Profit
1505,Furniture,Shelving,North,Spring,1542.28,1228.74,38,96.0,0.23,45127.11,46692.12,-1565.01,-3.47,Slow Moving,Loss
1506,Food & Beverage,Beverages,West,Spring,11.88,8.94,4,1.0,0.27,34.69,35.76,-1.07,-3.08,Fast Moving,Loss
1507,Food & Beverage,Snacks,West,Autumn,1808.5,1110.31,152,7.0,0.06,258398.48,168767.12,89631.36,34.687262866252155,Fast Moving,Profit
1508,Electronics,Mobile Phones,East,Spring,1078.48,799.27,183,42.0,0.17,163810.33,146266.41,17543.92,10.71,Fast Moving,Profit
1509,Clothing,Footwear,East,Autumn,911.01,498.6,13,38.0,0.25,8882.35,6481.8,2400.55,27.03,Fast Moving,Profit
1510,Food & Beverage,Snacks,North,Summer,1274.83,728.55,86,20.0,0.04,105249.96,62655.3,42594.66,40.47,Fast Moving,Profit
1511,Clothing,Kids Wear,West,Summer,889.89,420.68,2,57.0,0.15,1423.82,841.36,582.46,40.91,Fast Moving,Profit
1512,Food & Beverage,Dairy,East,Summer,838.08,382.8,81,44.0,0.13,59059.5,31006.8,28052.7,47.5,Fast Moving,Profit
1513,Sports,Apparel,South,Spring,1304.0,749.79,32,65.0,0.25,31296.0,23993.28,7302.72,23.33,Slow Moving,Profit
1514,Electronics,Laptops,East,Summer,538.34,307.41,81,52.0,0.16,36628.65,24900.21,11728.44,32.02,Fast Moving,Profit
1515,Electronics,Mobile Phones,West,Spring,821.91,439.32,148,45.0,0.15,103396.28,65019.36,38376.92,37.12,Fast Moving,Profit
1516,Electronics,Cameras,South,Spring,930.36,625.59,87,43.0,0.01,80131.91,54426.33,25705.58,32.08,Fast Moving,Profit
1517,Food & Beverage,Beverages,South,Autumn,1341.22,1004.31,187,44.0,0.01,248300.06,187805.97,60494.09,24.36,Fast Moving,Profit
1518,Electronics,Laptops,West,Autumn,1290.61,588.63,13,52.0,0.04,16106.81,7652.19,8454.62,52.49,Fast Moving,Profit
1519,Electronics,Mobile Phones,South,Winter,1205.47,871.23,71,56.0,0.13,74461.88,61857.33,12604.55,16.93,Fast Moving,Profit
1520,Furniture,Office Chairs,West,Winter,38.8,19.31,84,87.0,0.2,2607.36,1622.04,985.32,37.79,Slow Moving,Profit
1521,Clothing,Kids Wear,South,Spring,943.91,773.86,172,17.0,0.27,118517.34,133103.92,-14586.58,-12.31,Fast Moving,Loss
1522,Sports,Outdoor Gear,East,Winter,1717.32,1041.64,18,41.0,0.05,29366.17,18749.52,10616.65,36.15,Fast Moving,Profit
1523,Clothing,Womens Wear,West,Winter,984.96,655.5,144,15.0,0.27,103539.0,94392.0,9147.0,8.83,Fast Moving,Profit
1524,Electronics,Cameras,West,Spring,1236.06,790.74,48,45.0,0.16,49837.94,37955.52,11882.42,23.84,Fast Moving,Profit
1525,Sports,Gym Equipment,West,Autumn,695.68,451.68,25,22.0,0.15,14783.2,11292.0,3491.2,23.62,Fast Moving,Profit
1526,Clothing,Womens Wear,South,Autumn,1722.14,1148.42,199,31.0,0.13,298154.1,228535.58,69618.52,23.3498449291826,Fast Moving,Profit
1527,Clothing,Footwear,South,Winter,898.11,551.77,108,39.0,0.1,87296.29,59591.16,27705.13,31.74,Fast Moving,Profit
1528,Electronics,Cameras,East,Autumn,1750.66,907.23,105,54.0,0.06,172790.14,95259.15,77530.99,44.87,Fast Moving,Profit
1529,Food & Beverage,Packaged Foods,North,Winter,1363.16,660.18,85,18.0,0.23,89218.82,56115.3,33103.52,37.1,Fast Moving,Profit
1530,Sports,Apparel,East,Autumn,1435.94,989.61,104,51.0,0.09,135897.36,102919.44,32977.92,24.27,Fast Moving,Profit
1531,Furniture,Tables,West,Spring,1924.34,1422.4,80,94.0,0.1,138552.48,113792.0,24760.48,17.870831326873397,Slow Moving,Profit
1532,Clothing,Footwear,East,Summer,1782.75,1498.57,157,31.0,0.19,226712.32,235275.49,-8563.17,-3.78,Fast Moving,Loss
1533,Clothing,Mens Wear,West,Spring,1413.71,801.05,106,66.0,0.24,113888.48,84911.3,28977.18,25.44,Slow Moving,Profit
1534,Food & Beverage,Snacks,North,Winter,765.47,461.67,72,22.0,0.26,40784.24,33240.24,7544.0,18.5,Fast Moving,Profit
1535,Electronics,Cameras,South,Winter,1165.43,884.84,146,54.0,0.11,151435.97,129186.64,22249.33,14.69,Fast Moving,Profit
1536,Furniture,Tables,North,Autumn,956.3,552.04,6,44.0,0.15,4877.13,3312.24,1564.89,32.09,Fast Moving,Profit
1537,Furniture,Office Chairs,West,Summer,1576.78,1330.28,128,85.0,0.28,145316.04,170275.84,-24959.8,-17.18,Slow Moving,Loss
1538,Furniture,Lamps,South,Summer,1871.08,850.79,56,99.0,0.27,76489.75,47644.24,28845.51,37.71,Slow Moving,Profit
1539,Food & Beverage,Beverages,East,Autumn,177.16,128.02,71,51.0,0.28,9056.42,9089.42,-33.0,-0.36,Fast Moving,Loss
1540,Sports,Supplements,East,Winter,947.45,577.17,140,47.0,0.14,114072.98,80803.8,33269.18,29.16,Fast Moving,Profit
1541,Furniture,Tables,East,Spring,1440.88,934.71,28,136.0,0.25,30258.48,26171.88,4086.6,13.50563544500583,Slow Moving,Profit
1542,Electronics,Laptops,South,Winter,1174.13,996.61,183,52.0,0.28,154703.37,182379.63,-27676.26,-17.89,Fast Moving,Loss
1543,Sports,Supplements,North,Spring,1982.95,1458.04,6,49.0,0.04,11421.79,8748.24,2673.55,23.41,Fast Moving,Profit
1544,Furniture,Shelving,East,Summer,1767.41,1203.28,194,44.0,0.25,257158.16,233436.32,23721.84,9.22,Fast Moving,Profit
1545,Electronics,Accessories,North,Winter,317.18,174.57,15,77.0,0.27,3473.12,2618.55,854.57,24.61,Slow Moving,Profit
1546,Furniture,Lamps,East,Autumn,1294.19,798.46,82,71.0,0.08,97633.69,65473.72,32159.97,32.94,Slow Moving,Profit
1547,Food & Beverage,Packaged Foods,North,Spring,1421.45,942.2,108,41.0,0.08,141235.27,101757.6,39477.67,27.95,Fast Moving,Profit
1548,Food & Beverage,Packaged Foods,North,Summer,407.46,222.85,90,8.0,0.24,27870.26,20056.5,7813.76,28.04,Fast Moving,Profit
1549,Food & Beverage,Dairy,West,Spring,587.28,408.38,141,20.0,0.15,78666.16,57581.58,21084.58,26.8,Fast Moving,Profit
1550,Food & Beverage,Dairy,North,Summer,1996.57,1521.8,87,3.0,0.26,128539.18,132396.6,-3857.42,-3.0,Fast Moving,Loss
1551,Clothing,Womens Wear,South,Summer,1937.34,1224.76,164,27.0,0.15,270065.2,200860.64,69204.56,25.63,Fast Moving,Profit
1552,Clothing,Footwear,South,Autumn,980.32,667.92,55,47.0,0.09,49065.02,36735.6,12329.42,25.13,Fast Moving,Profit
1553,Food & Beverage,Beverages,West,Spring,876.66,419.87,102,39.0,0.05,84948.35,42826.74,42121.61,49.58,Fast Moving,Profit
1554,Clothing,Kids Wear,South,Summer,1776.63,1480.05,161,43.0,0.0,286037.43,238288.05,47749.38,16.69,Fast Moving,Profit
1555,Clothing,Womens Wear,South,Spring,698.89,409.07,144,1.0,0.27,73467.32,58906.08,14561.24,19.82,Fast Moving,Profit
1556,Furniture,Office Chairs,East,Autumn,271.12,186.15,99,115.0,0.05,25498.84,18428.85,7069.99,27.73,Slow Moving,Profit
1557,Electronics,Accessories,South,Autumn,1555.95,1190.98,10,72.0,0.27,11358.43,11909.8,-551.37,-4.85,Slow Moving,Loss
1558,Electronics,Cameras,West,Summer,294.02,168.71,172,51.0,0.27,36917.15,29018.12,7899.03,21.4,Fast Moving,Profit
1559,Clothing,Mens Wear,East,Spring,1620.59,1034.29,74,10.0,0.13,104333.58,76537.46,27796.12,26.64,Fast Moving,Profit
1560,Electronics,Laptops,South,Winter,1221.28,744.69,162,26.0,0.12,174105.68,120639.78,53465.9,30.71,Fast Moving,Profit
1561,Sports,Outdoor Gear,East,Winter,1185.27,822.66,47,48.0,0.29,39552.46,38665.02,887.44,2.24,Fast Moving,Profit
1562,Electronics,Laptops,West,Winter,1876.6,1464.25,130,81.0,0.11,217122.62,190352.5,26770.12,12.33,Slow Moving,Profit
1563,Food & Beverage,Dairy,West,Autumn,1077.23,603.14,163,1.0,0.23,135203.14,98311.82,36891.32,27.29,Fast Moving,Profit
1564,Clothing,Womens Wear,North,Winter,1495.99,1179.99,4,49.0,0.25,4487.97,4719.96,-231.99,-5.17,Fast Moving,Loss
1565,Electronics,Accessories,East,Spring,1998.74,1435.38,157,55.0,0.09,285559.98,225354.66,60205.32,21.08,Fast Moving,Profit
1566,Clothing,Kids Wear,South,Autumn,296.83,231.26,122,44.0,0.23,27884.21,28213.72,-329.51,-1.18,Fast Moving,Loss
1567,Clothing,Womens Wear,South,Winter,540.65,398.15,155,41.0,0.01,82962.74,61713.25,21249.49,25.61,Fast Moving,Profit
1568,Sports,Outdoor Gear,West,Autumn,575.28,461.5,10,47.0,0.24,4372.13,4615.0,-242.87,-5.55,Fast Moving,Loss
1569,Electronics,Mobile Phones,South,Spring,298.26,203.6,137,35.0,0.01,40453.0,27893.2,12559.8,31.04788272810422,Fast Moving,Profit
1570,Clothing,Footwear,East,Winter,331.81,198.27,111,1.0,0.05,34989.36,22007.97,12981.39,37.1,Fast Moving,Profit
1571,Clothing,Kids Wear,East,Summer,877.72,613.75,46,23.0,0.21,31896.34,28232.5,3663.84,11.49,Fast Moving,Profit
1572,Sports,Gym Equipment,South,Winter,1002.47,835.48,147,50.0,0.22,114943.21,122815.56,-7872.35,-6.85,Fast Moving,Loss
1573,Clothing,Kids Wear,North,Autumn,497.13,233.54,107,32.0,0.04,51065.19,24988.78,26076.41,51.06,Fast Moving,Profit
1574,Sports,Apparel,West,Spring,478.59,241.73,79,71.0,0.15,32137.32,19096.67,13040.65,40.58,Slow Moving,Profit
1575,Electronics,Mobile Phones,North,Summer,603.1,279.85,113,45.0,0.23,52475.73,31623.05,20852.68,39.74,Fast Moving,Profit
1576,Furniture,Office Chairs,South,Autumn,1282.73,611.71,55,91.0,0.24,53618.11,33644.05,19974.06,37.25,Slow Moving,Profit
1577,Sports,Gym Equipment,East,Spring,890.56,631.21,65,57.0,0.15,42835.94,41028.65,1807.29,4.22,Fast Moving,Profit
1578,Food & Beverage,Snacks,South,Winter,1073.04,774.26,38,1.0,0.03,39552.25,29421.88,10130.37,25.61,Fast Moving,Profit
1579,Sports,Outdoor Gear,East,Autumn,896.46,659.46,30,47.0,0.13,23397.61,19783.8,3613.81,15.45,Fast Moving,Profit
1580,Sports,Gym Equipment,North,Autumn,1919.55,1318.44,60,33.0,0.03,111717.81,79106.4,32611.41,29.19,Fast Moving,Profit
1581,Furniture,Shelving,West,Winter,350.01,201.06,58,101.0,0.26,15022.43,11661.48,3360.95,22.37,Slow Moving,Profit
1582,Sports,Apparel,North,Autumn,876.42,535.28,62,42.0,0.04,52164.52,33187.36,18977.16,36.379439511760104,Fast Moving,Profit
1583,Clothing,Kids Wear,West,Winter,762.61,559.76,33,26.0,0.01,24914.47,18472.08,6442.39,25.86,Fast Moving,Profit
1584,Furniture,Office Chairs,West,Spring,1092.43,662.82,22,85.0,0.18,19707.44,14582.04,5125.4,26.01,Slow Moving,Profit
1585,Electronics,Mobile Phones,South,Summer,925.1,487.34,21,52.0,0.2,15541.68,10234.14,5307.54,34.15,Fast Moving,Profit
1586,Furniture,Lamps,West,Summer,1649.21,1012.51,71,55.0,0.27,85478.55,71888.21,13590.34,15.9,Fast Moving,Profit
1587,Electronics,Mobile Phones,North,Winter,1064.25,615.88,117,61.0,0.04,119536.56,72057.96,47478.6,39.72,Slow Moving,Profit
1588,Clothing,Womens Wear,West,Autumn,1191.44,840.97,134,44.0,0.01,158056.43,112689.98,45366.45,28.7,Fast Moving,Profit
1589,Sports,Supplements,West,Summer,122.84,82.98,137,58.0,0.12,14809.59,11368.26,3441.33,23.24,Fast Moving,Profit
1590,Electronics,Mobile Phones,East,Spring,1926.1,885.37,14,65.0,0.26,19954.4,12395.18,7559.22,37.88,Slow Moving,Profit
1591,Food & Beverage,Dairy,East,Autumn,288.73,170.15,107,6.0,0.06,29040.46,18206.05,10834.41,37.31,Fast Moving,Profit
1592,Sports,Supplements,West,Summer,353.85,209.85,167,70.0,0.03,57320.16,35044.95,22275.21,38.86,Slow Moving,Profit
1593,Food & Beverage,Packaged Foods,West,Autumn,799.85,456.99,86,1.0,0.16,57781.16,39301.14,18480.02,31.98,Fast Moving,Profit
1594,Food & Beverage,Beverages,East,Winter,816.26,466.69,2,17.0,0.11,1452.94,933.38,519.56,35.759219238234195,Fast Moving,Profit
1595,Furniture,Office Chairs,South,Autumn,1437.35,1086.42,43,108.0,0.14,53153.2,46716.06,6437.14,12.11,Slow Moving,Profit
1596,Food & Beverage,Packaged Foods,South,Winter,588.68,426.79,76,18.0,0.25,33554.76,32436.04,1118.72,3.33,Fast Moving,Profit
1597,Sports,Outdoor Gear,East,Spring,790.97,470.56,74,49.0,0.11,52093.28,34821.44,17271.84,33.16,Fast Moving,Profit
1598,Sports,Supplements,West,Winter,1086.48,608.28,125,68.0,0.17,112722.3,76035.0,36687.3,32.55,Slow Moving,Profit
1599,Furniture,Tables,North,Spring,1029.82,756.76,27,106.0,0.03,26970.99,20432.52,6538.47,24.24,Slow Moving,Profit
1600,Food & Beverage,Packaged Foods,North,Autumn,1458.14,699.06,199,1.0,0.0,290169.86,139112.94,151056.92,52.06,Fast Moving,Profit
1601,Clothing,Kids Wear,West,Autumn,1413.51,956.94,40,25.0,0.29,40143.68,38277.6,1866.08,4.65,Fast Moving,Profit
1602,Clothing,Kids Wear,West,Summer,1850.02,909.48,98,1.0,0.14,155919.69,89129.04,66790.65,42.84,Fast Moving,Profit
1603,Sports,Gym Equipment,North,Summer,624.05,528.42,60,49.0,0.24,28456.68,31705.2,-3248.52,-11.42,Fast Moving,Loss
1604,Furniture,Lamps,West,Winter,1491.67,750.82,4,86.0,0.06,5608.68,3003.28,2605.4,46.45,Slow Moving,Profit
1605,Sports,Outdoor Gear,East,Spring,534.71,254.52,62,80.0,0.16,27847.7,15780.24,12067.46,43.33,Slow Moving,Profit
1606,Sports,Gym Equipment,West,Winter,1322.16,762.49,114,69.0,0.23,116059.2,86923.86,29135.34,25.1,Slow Moving,Profit
1607,Food & Beverage,Beverages,South,Summer,1900.86,1295.23,32,12.0,0.03,59002.69,41447.36,17555.33,29.75,Fast Moving,Profit
1608,Sports,Supplements,South,Summer,1390.58,845.27,155,52.0,0.14,185364.31,131016.85,54347.46,29.32,Fast Moving,Profit
1609,Electronics,Laptops,West,Autumn,734.66,581.08,124,67.0,0.26,67412.4,72053.92,-4641.52,-6.89,Slow Moving,Loss
1610,Food & Beverage,Snacks,West,Winter,977.95,528.0,165,6.0,0.12,141998.34,87120.0,54878.34,38.65,Fast Moving,Profit
1611,Sports,Supplements,North,Summer,1506.72,725.71,104,64.0,0.26,115957.17,75473.84,40483.33,34.91,Slow Moving,Profit
1612,Furniture,Office Chairs,North,Spring,530.37,391.97,157,94.0,0.09,75773.96,61539.29,14234.67,18.79,Slow Moving,Profit
1613,Sports,Gym Equipment,South,Summer,373.48,280.19,53,27.0,0.08,18210.88,14850.07,3360.81,18.45,Fast Moving,Profit
1614,Sports,Gym Equipment,North,Spring,713.56,458.81,59,61.0,0.3,29470.03,27069.79,2400.24,8.14,Slow Moving,Profit
1615,Food & Beverage,Packaged Foods,South,Spring,873.06,463.52,94,32.0,0.24,62371.41,43570.88,18800.53,30.14,Fast Moving,Profit
1616,Sports,Supplements,North,Winter,412.91,344.21,64,20.0,0.14,22726.57,22029.44,697.13,3.07,Fast Moving,Profit
1617,Furniture,Office Chairs,East,Autumn,1447.64,700.68,174,96.0,0.26,186398.13,121918.32,64479.81,34.59251978547209,Slow Moving,Profit
1618,Furniture,Office Chairs,North,Winter,1640.47,823.97,106,85.0,0.1,156500.84,87340.82,69160.02,44.19,Slow Moving,Profit
1619,Clothing,Kids Wear,West,Summer,1401.43,992.1,181,24.0,0.11,225756.36,179570.1,46186.26,20.458453529282632,Fast Moving,Profit
1620,Clothing,Womens Wear,East,Summer,1555.42,899.8,25,19.0,0.04,37330.08,22495.0,14835.08,39.74,Fast Moving,Profit
1621,Clothing,Mens Wear,South,Autumn,1158.91,933.96,117,23.0,0.15,115253.6,109273.32,5980.28,5.19,Fast Moving,Profit
1622,Sports,Outdoor Gear,East,Winter,222.45,172.77,154,17.0,0.15,29118.7,26606.58,2512.12,8.63,Fast Moving,Profit
1623,Electronics,Accessories,North,Autumn,376.66,185.53,19,51.0,0.11,6369.32,3525.07,2844.25,44.66,Fast Moving,Profit
1624,Sports,Outdoor Gear,South,Winter,1933.15,1314.51,142,38.0,0.12,241566.42,186660.42,54906.0,22.73,Fast Moving,Profit
1625,Food & Beverage,Dairy,West,Winter,1710.67,1092.34,122,69.0,0.03,202440.69,133265.48,69175.21,34.17,Slow Moving,Profit
1626,Food & Beverage,Packaged Foods,East,Autumn,1779.29,1468.15,14,44.0,0.21,19678.95,20554.1,-875.15,-4.45,Fast Moving,Loss
1627,Furniture,Office Chairs,South,Spring,217.9,137.22,157,125.0,0.04,32841.89,21543.54,11298.35,34.4,Slow Moving,Profit
1628,Food & Beverage,Dairy,East,Winter,828.4,525.32,184,24.0,0.15,129561.76,96658.88,32902.88,25.4,Fast Moving,Profit
1629,Sports,Outdoor Gear,East,Summer,1509.47,996.31,80,80.0,0.3,84530.32,79704.8,4825.52,5.71,Slow Moving,Profit
1630,Clothing,Kids Wear,West,Summer,1821.34,1041.16,83,25.0,0.25,113378.41,86416.28,26962.13,23.78,Fast Moving,Profit
1631,Electronics,Cameras,South,Summer,1865.0,1118.65,93,17.0,0.06,163038.3,104034.45,59003.85,36.19,Fast Moving,Profit
1632,Electronics,Cameras,West,Autumn,120.41,67.89,66,84.0,0.22,6198.71,4480.74,1717.97,27.714960048139048,Slow Moving,Profit
1633,Food & Beverage,Snacks,South,Summer,1670.56,992.84,176,1.0,0.15,249915.78,174739.84,75175.94,30.08,Fast Moving,Profit
1634,Sports,Outdoor Gear,East,Autumn,631.69,414.23,169,51.0,0.16,89674.71,70004.87,19669.84,21.93,Fast Moving,Profit
1635,Sports,Supplements,West,Winter,1221.43,750.83,108,56.0,0.15,125318.72,81089.64,44229.08,35.29,Fast Moving,Profit
1636,Furniture,Shelving,North,Summer,1615.73,917.04,115,94.0,0.02,182092.77,105459.6,76633.17,42.08,Slow Moving,Profit
1637,Sports,Outdoor Gear,South,Autumn,172.17,121.76,15,58.0,0.1,2324.3,1826.4,497.9,21.42,Fast Moving,Profit
1638,Furniture,Lamps,West,Spring,834.75,411.27,23,121.0,0.13,16703.35,9459.21,7244.14,43.37,Slow Moving,Profit
1639,Clothing,Womens Wear,East,Autumn,519.4,240.38,195,42.0,0.13,88116.21,46874.1,41242.11,46.8,Fast Moving,Profit
1640,Clothing,Kids Wear,South,Spring,1186.95,941.64,36,16.0,0.01,42302.9,33899.04,8403.86,19.87,Fast Moving,Profit
1641,Furniture,Tables,North,Summer,654.3,547.26,75,115.0,0.02,48091.05,41044.5,7046.55,14.65,Slow Moving,Profit
1642,Electronics,Cameras,South,Autumn,1963.55,1158.55,190,37.0,0.23,287267.36,220124.5,67142.86,23.37295124653215,Fast Moving,Profit
1643,Sports,Supplements,West,Spring,1751.12,1389.51,187,38.0,0.25,245594.58,259838.37,-14243.79,-5.8,Fast Moving,Loss
1644,Electronics,Mobile Phones,South,Spring,1052.11,677.72,127,36.0,0.15,96204.94,86070.44,10134.5,10.53,Fast Moving,Profit
1645,Sports,Outdoor Gear,South,Summer,1318.41,695.92,81,68.0,0.13,92908.35,56369.52,36538.83,39.33,Slow Moving,Profit
1646,Food & Beverage,Beverages,East,Winter,640.76,468.85,164,31.0,0.21,83016.87,76891.4,6125.47,7.38,Fast Moving,Profit
1647,Furniture,Office Chairs,North,Winter,607.45,370.6,95,112.0,0.18,47320.36,35207.0,12113.36,25.6,Slow Moving,Profit
1648,Furniture,Office Chairs,East,Winter,1196.81,938.63,72,115.0,0.28,62042.63,67581.36,-5538.73,-8.93,Slow Moving,Loss
1649,Food & Beverage,Dairy,North,Autumn,1782.58,1221.5,57,20.0,0.09,92462.42,69625.5,22836.92,24.7,Fast Moving,Profit
1650,Furniture,Shelving,East,Summer,1286.57,1030.24,131,69.0,0.3,117978.47,134961.44,-16982.97,-14.39,Slow Moving,Loss
1651,Furniture,Shelving,West,Summer,1354.74,1129.99,79,112.0,0.16,89900.55,89269.21,631.34,0.7,Slow Moving,Profit
1652,Furniture,Tables,North,Autumn,1791.84,842.54,132,87.0,0.27,172661.7,111215.28,61446.42,35.59,Slow Moving,Profit
1653,Electronics,Cameras,North,Spring,1137.27,579.73,57,65.0,0.15,55100.73,33044.61,22056.12,40.03,Slow Moving,Profit
1654,Electronics,Laptops,East,Autumn,837.27,620.69,150,49.0,0.03,121822.78,93103.5,28719.28,23.574638503570515,Fast Moving,Profit
1655,Food & Beverage,Beverages,South,Summer,516.71,423.53,166,49.0,0.28,61757.18,70305.98,-8548.8,-13.84,Fast Moving,Loss
1656,Furniture,Office Chairs,South,Autumn,1428.93,666.04,65,44.0,0.23,71517.95,43292.6,28225.35,39.47,Fast Moving,Profit
1657,Clothing,Footwear,North,Summer,1501.4,999.54,5,51.0,0.28,5405.04,4997.7,407.34,7.54,Fast Moving,Profit
1658,Clothing,Mens Wear,South,Winter,225.22,124.02,92,1.0,0.26,15332.98,11409.84,3923.14,25.59,Fast Moving,Profit
1659,Food & Beverage,Dairy,North,Autumn,191.26,89.83,149,1.0,0.17,23653.12,13384.67,10268.45,43.41,Fast Moving,Profit
1660,Electronics,Accessories,West,Autumn,1927.46,1209.45,15,45.0,0.16,24286.0,18141.75,6144.25,25.3,Fast Moving,Profit
1661,Electronics,Accessories,East,Spring,1489.17,799.35,191,89.0,0.22,221856.55,152675.85,69180.7,31.18,Slow Moving,Profit
1662,Electronics,Accessories,North,Winter,1541.18,758.41,23,30.0,0.19,28712.18,17443.43,11268.75,39.25,Fast Moving,Profit
1663,Food & Beverage,Snacks,East,Spring,1471.59,939.22,143,1.0,0.15,166245.52,134308.46,31937.06,19.21,Fast Moving,Profit
1664,Clothing,Footwear,North,Summer,128.82,109.13,144,23.0,0.26,13727.06,15714.72,-1987.66,-14.48,Fast Moving,Loss
1665,Clothing,Womens Wear,East,Spring,1938.94,1119.68,157,33.0,0.09,277016.36,175789.76,101226.6,36.54,Fast Moving,Profit
1666,Electronics,Laptops,West,Winter,938.95,745.8,195,44.0,0.13,159292.87,145431.0,13861.87,8.7,Fast Moving,Profit
1667,Furniture,Lamps,North,Winter,1857.15,1228.55,109,122.0,0.06,190283.59,133911.95,56371.64,29.62506646001371,Slow Moving,Profit
1668,Sports,Apparel,North,Winter,79.15,63.76,134,37.0,0.19,8590.94,8543.84,47.1,0.55,Fast Moving,Profit
1669,Furniture,Lamps,South,Summer,1704.05,1295.52,56,86.0,0.15,83021.32,72549.12,10472.2,12.61,Slow Moving,Profit
1670,Furniture,Tables,East,Summer,251.89,125.08,30,101.0,0.23,5818.66,3752.4,2066.26,35.51,Slow Moving,Profit
1671,Clothing,Mens Wear,East,Winter,303.23,155.86,22,42.0,0.05,6337.51,3428.92,2908.59,45.89,Fast Moving,Profit
1672,Furniture,Shelving,West,Autumn,837.17,655.35,197,101.0,0.28,118744.19,129103.95,-10359.76,-8.72,Slow Moving,Loss
1673,Sports,Outdoor Gear,North,Winter,1347.49,742.3,15,1.0,0.17,16776.25,11134.5,5641.75,33.63,Fast Moving,Profit
1674,Sports,Gym Equipment,North,Autumn,976.78,473.14,15,44.0,0.19,11867.88,7097.1,4770.78,40.2,Fast Moving,Profit
1675,Furniture,Lamps,South,Summer,1881.4,1263.93,95,70.0,0.05,169796.35,120073.35,49723.0,29.28,Slow Moving,Profit
1676,Food & Beverage,Beverages,East,Autumn,1811.88,1391.94,90,1.0,0.15,130455.36,125274.6,5180.76,3.97,Fast Moving,Profit
1677,Clothing,Footwear,East,Autumn,1075.56,879.34,55,54.0,0.05,56198.01,48363.7,7834.31,13.94,Fast Moving,Profit
1678,Food & Beverage,Packaged Foods,West,Spring,1248.89,656.25,47,47.0,0.25,44023.37,30843.75,13179.62,29.94,Fast Moving,Profit
1679,Furniture,Shelving,North,Summer,610.66,399.97,156,120.0,0.15,73352.48,62395.32,10957.16,14.94,Slow Moving,Profit
1680,Food & Beverage,Beverages,North,Autumn,880.6,486.46,93,1.0,0.01,81076.84,45240.78,35836.06,44.2,Fast Moving,Profit
1681,Food & Beverage,Packaged Foods,South,Spring,369.39,171.9,181,4.0,0.02,65522.4,31113.9,34408.5,52.51,Fast Moving,Profit
1682,Food & Beverage,Packaged Foods,North,Summer,864.54,541.65,17,31.0,0.13,12786.55,9208.05,3578.5,27.99,Fast Moving,Profit
1683,Clothing,Womens Wear,West,Winter,549.59,312.54,147,1.0,0.2,64631.78,45943.38,18688.4,28.92,Fast Moving,Profit
1684,Food & Beverage,Snacks,East,Autumn,1025.33,678.4,11,1.0,0.16,9474.05,7462.4,2011.65,21.23,Fast Moving,Profit
1685,Electronics,Cameras,South,Autumn,1009.01,691.5,38,16.0,0.11,34124.72,26277.0,7847.72,23.0,Fast Moving,Profit
1686,Clothing,Womens Wear,South,Spring,1942.24,1637.76,39,22.0,0.1,68172.62,63872.64,4299.98,6.31,Fast Moving,Profit
1687,Electronics,Laptops,North,Winter,1660.1,1012.55,30,41.0,0.18,40838.46,30376.5,10461.96,25.62,Fast Moving,Profit
1688,Food & Beverage,Dairy,West,Autumn,424.02,245.74,101,1.0,0.28,30834.73,24819.74,6014.99,19.51,Fast Moving,Profit
1689,Clothing,Kids Wear,East,Spring,189.03,127.66,112,41.0,0.13,18419.08,14297.92,4121.16,22.37,Fast Moving,Profit
1690,Electronics,Cameras,East,Winter,1635.32,1233.91,110,52.0,0.04,172689.79,135730.1,36959.69,21.4,Fast Moving,Profit
1691,Food & Beverage,Beverages,West,Winter,26.39,21.16,154,17.0,0.01,4023.42,3258.64,764.78,19.01,Fast Moving,Profit
